,name,price,brand,rating,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen,weight
185,"Aorus AORUS 7 SA-7US1131SH 17.3"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",1649,Aorus,5,Intel Core i7 9th Gen,2.6,6,1512,16,1650,6 GB,17.3,2.77
186,"Acer Predator Triton 700 Gaming Laptop: Core i7-7700HQ, NVidia GTX 1080, 32GB RAM, 512GB SSD, 15.6” Full HD 120Hz Display",1649,Acer,5,Intel Core i7 7th Gen,2.8,6,512,32,1650,8 GB,15.6,2.06
187,"Lenovo ThinkPad X1 Yoga 14"" Touchscreen Laptop i5-10210U 8GB 256GB SSD W10 Pro",1642.79,-1,5,-1,2.4,6,640,12,1650,12,14,2.4
188,"ASUS - Gaming Laptop - 15.6"" 144 Hz IPS-type - Intel Core i7-8750H - NVIDIA GeForce RTX 2070 - 16 GB RAM - 512 GB SSD - RGB Keyboard - Windows 10 - ROG Strix Scar II (GL504GW-DS74)",1636.99,ASUS,5,Intel Core i7 8th Gen,2.2,6,512,16,1650,8 GB,15.6,1.12
189,"XPC ASUS ROG Strix G GL731GU Gamer Notebook (Intel i7-9750H, 16GB RAM, 1TB NVMe SSD, NVIDIA GeForce GTX 1660 Ti 6GB, 17.3"" FHD IPS 144Hz 3ms, Windows 10 Home) Gaming Laptop Computer",1635.99,ASUS,5,Intel Core i7 9th Gen,2.6,8,640,16,1650,6 GB,17.3,2.8
190,"Lenovo ThinkPad X390 13.3"" Full HD i7-10510U 16GB 512GB SSD Windows 10 Pro",1634.72,-1,5,-1,2.4,6,640,12,1650,12,13.3,1.42
191,"Lenovo ThinkPad X390 13.3"" Full HD i7-10510U 16GB 512GB SSD Windows 10 Pro",1634.72,-1,5,-1,2.4,6,640,12,1650,12,13.3,1.3
192,Eluktronics P640RE Premium Gaming Laptop PC - Intel Core i7-6700HQ Quad Core Windows 10 Home 3GB 970M GTX GDDR5 14.0” Full HD IPS Anti-Glare Display 128GB Eluktro Pro Performance SSD 32GB DDR4 RAM,1631.95,-1,5,Intel Core i7 6th Gen,2.6,4,128,32,1650,3 GB,14,1.3
193,"ASUS FX503VD-EH73 15.6” FHD Powerful Gaming Laptop, Intel Core i7-7700HQ Quad-Core 2.8GHz Processor, GTX 1050 4GB, 128GB SSD + 1TB HDD, 8GB DDR4, Windows 10 Home",1622,ASUS,5,Intel Core i7 7th Gen,2.8,4,1128,8,1650,4 GB,15.6,2.8
194,"Refurbished: Razer Blade Pro 17"" 4K Touchscreen Gaming Laptop i7-7820HK 32GB 512GB GTX 1080",1621.99,-1,5,-1,2.4,6,640,12,1650,12,17,1.62
195,"Open Box: ASUS ROG Strix SCAR II GL504GS-DH76, 15.6"" 144 Hz 3 ms IPS Slim Bezel Display, GeForce GTX 1070 8 GB, Intel Core i7-8750H (up to 3.9 GHz), 512 GB PCIe NVMe M.2 SSD, 16 GB DDR4, RGB Keyboard",1600,ASUS,5,Intel Core i7 8th Gen,2.2,6,512,16,1650,8 GB,15.6,2.5
196,"Acer Predator Helios 300 PH315-52-72EV 15.6"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB SSD Windows 10 Home 64-bit Gaming Laptop",1599.99,Acer,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,3.49
197,"MSI GP Series GP65 Leopard 9SF-240 15.6"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2070 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1599,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,8 GB,15.6,1.49
198,"Alienware M15 15.6"" Gaming Laptop i7-8750H 16GB 512GB SSD 1TB HHD W10 RTX 2060",1564.74,-1,5,-1,2.4,6,640,12,1650,12,15.6,3.35
199,"ASUS ROG GL504GS-DS74 Strix SCAR II Gaming Laptop, 15.6"" 144 Hz IPS-Type Slim Bezel Display, GTX 1070 8 GB, Intel Core i7-8750H Processor (up to 3.9 GHz), 256 GB PCIe SSD + 1 TB SSHD, 16 GB DDR4",1561.99,ASUS,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,8 GB,15.6,2.5
200,"MSI GP Series GP65 9SD-285CA Leopard 15.6"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1560.97,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,2.65
201,"Lenovo Legion Y540-15IRH 81SX0006US 15.6"" Gaming Notebook - 1920 x 1080 - Core i7 i7-9750H - 16 GB RAM - 1 TB HDD - 512 GB SSD - Black - Windows 10 Pro 64-bit - NVIDIA GeForce RTX 2060 with 6 GB",1552.36,Lenovo,5,Intel Core i7,2.6,6,640,16,1650,12,15.6,2.1
202,"ASUS - Gaming Laptop - 15.6"" FHD IPS-type 144 Hz G-Sync, Intel Core i7-8750H (up to 3.9 GHz), NVIDIA GTX 1080, 16 GB DDR4 RAM, 512 GB SSD, Windows 10, ROG Zephyrus GX501 (GX501GI-XS74)",1550.99,ASUS,5,Intel Core i7 8th Gen,2.2,6,512,16,1650,8 GB,15.6,2.23
203,"Newest Dell Alienware 17.3"" FHD IPS High Performance Gaming Laptop(16G DDR4 Memory/256G SSD M.2+1TB HDD)  |Intel Core i7-8750H Six-Core |NVIDIA GeForce GTX1060 |Backlit Keyboard | Windows 10",1549.99,Dell,5,Intel Core i7 8th Gen,2.4,6,1256,16,1650,6 GB,17.3,3.2
204,"Lenovo Legion Y740 81UH0006US 15.6"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",1549.99,Lenovo,5,Intel Core i7 9th Gen,2.6,6,1256,16,1650,6 GB,15.6,2.8
205,"Acer Helios 300 PH317-51-7578 17.3"" GTX 1060 6 GB VRAM i7-7700HQ 16 GB Memory 128 GB SSD + 1 TB HDD Windows 10 Home VR Ready Gaming Laptop - ONLY @ NEWEGG",1549.95,Acer,5,Intel Core i7 7th Gen,2.8,4,1128,16,1650,6 GB,17.3,2.4
206,"Acer Helios 300 PH317-51-7578 17.3"" GTX 1060 6 GB VRAM i7-7700HQ 16 GB Memory 128 GB SSD + 1 TB HDD Windows 10 Home VR Ready Gaming Laptop - ONLY @ NEWEGG",1549.95,Acer,5,Intel Core i7 7th Gen,2.8,4,1128,16,1650,6 GB,17.3,2.3
207,"Open Box: ASUS ROG Strix SCAR II Gaming Laptop, 17.3"" 144 Hz IPS-Type Full HD, NVIDIA GeForce RTX 2070 8 GB, Intel Core i7-8750H Processor, 16 GB DDR4 RAM, 512 GB PCIe SSD, RGB KB, Windows 10 - GL704GW-PS74",1544.99,ASUS,5,Intel Core i7 8th Gen,2.2,6,512,16,1650,8 GB,17.3,1.21
208,"Lenovo ThinkPad P1 20QT0023US 15.6"" Mobile Laptop i7-9750H 16GB 512GB SSD W10P",1541.83,-1,5,-1,2.4,6,640,12,1650,12,15.6,1.2
209,"XPC MSI GF65 THIN Gamer Notebook EVO Plus (Intel 9th Gen i5-9300H, 8GB RAM, 2TB NVMe SSD, NVIDIA GTX 1660 Ti 6GB, 15.6"" Full HD 120Hz 3ms, Windows 10) VR Ready Gaming Laptop",1539,XOTIC PC,5,Intel Core i5 9th Gen,2.4,4,640,8,1650,6 GB,15.6,2.2
210,"Lenovo ThinkPad X390 13.3"" FHD Touchscreen Laptop i7-10510U 8GB 512GB SSD W10P",1537.66,-1,5,-1,2.4,6,640,12,1650,12,13.3,2.4
211,"MSI GE63 Raider RGB-010 Gaming Laptop GTX 1070 8 GB i7-8750H 15.6"" Windows 10 Home 64-Bit",1529.99,MSI,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,8 GB,15.6,2.9
212,"MSI GE63 Raider RGB-010 Gaming Laptop GTX 1070 8 GB i7-8750H 15.6"" Windows 10 Home 64-Bit",1529.99,MSI,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,8 GB,15.6,2.1
213,"Open Box: ASUS ROG Strix SCAR II Gaming Laptop, 17.3"" 144 Hz IPS-Type Full HD, NVIDIA GeForce RTX 2060 6 GB, Intel Core i7-8750H, 16 GB DDR4 RAM, 512 GB PCIe SSD, RGB KB, Windows 10 - GL704GV-DS74",1529.99,ASUS,5,Intel Core i7 8th Gen,2.2,6,512,16,1650,6 GB,17.3,2.2
214,Eluktronics P950ER Premium Thin & Light VR Ready Gaming Laptop - Intel i7-8750H Six Core CPU W10 Home 8GB GDDR5 NVIDIA GeForce GTX 1070 Max-Q 15.6” Full HD 60Hz 256GB PCIe SSD + 8GB DDR4 RAM,1529.95,Eluktronics,5,Intel Core i7 8th Gen,2.2,6,640,8,1650,8 GB,15.6,1.05
215,"Open Box: ASUS ROG Zephyrus M GM501GM-WS74 15.6"" Ultra Slim 144 Hz IPS-Type G-SYNC Panel GTX 1060 6 GB VRAM i7-8750H 16 GB Memory 256 GB PCIe SSD + 1 TB SSHD Windows 10 Home VR Ready Gaming Laptop",1520,ASUS,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,6 GB,15.6,1.4
216,"Acer Predator Helios 300 PH317-53-7777 Gaming Notebooks - 17.3"" FHD 144 Hz IPS, Intel Core i7-9750H 2.60 GHz, NVIDIA GeForce GTX 1660 Ti, 16 GB DDR4 Memory, 512 GB SSD, Windows 10 Home",1516.11,Acer,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,2.8
217,"Dell G7 17 7790 17.3"" Gaming Laptop i7-9750H 16GB 512GB SSD W10H GTX 1660 Ti",1514,DELL,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,1.63
218,"MSI GF75 17.3"" Gaming Laptop Intel Core i7-9750H 8GB RAM 256GB SSD 120Hz GTX 1050 Ti Aluminum Black",1511.95,-1,5,-1,2.4,6,640,12,1650,12,-1,1.6
219,"MSI GF75 17.3"" Gaming Laptop Intel Core i7-9750H 8GB RAM 256GB SSD 120Hz GTX 1050 Ti Aluminum Black",1511.95,-1,5,-1,2.4,6,640,12,1650,12,-1,1.62
220,"ASUS TUF Gaming Laptop, 17.3"" Full HD IPS-Type, AMD Ryzen 7 R7-3750H, GeForce GTX 1660 Ti, 16 GB DDR4, 256 GB PCIe SSD + 1 TB HDD, Gigabit Wi-Fi 5, Windows 10 Home, TUF705DU-RB74",1509.99,ASUS,5,AMD Ryzen 7 2nd Gen,2.3,4,1256,16,1650,6 GB,17.3,2.2
221,"XPC MSI GF65 THIN Gamer Notebook (Intel 9th Gen i5-9300H, 64GB RAM, 2TB NVMe SSD, NVIDIA GTX 1660 Ti 6GB, 15.6"" Full HD 120Hz 3ms, Windows 10) VR Ready Gaming Laptop",1509,XOTIC PC,5,Intel Core i5 9th Gen,2.4,4,640,64,1650,6 GB,15.6,1.74
222,"Lenovo Legion Y720 80VR001BUS 15.6"" FHD GTX 1060 6 GB VRAM i7-7700HQ 16 GB Memory 1 TB HDD + 128 GB SSD Windows 10 Home VR Ready Gaming Laptop",1508,Lenovo,5,Intel Core i7 7th Gen,2.8,4,1128,16,1650,6 GB,15.6,1.2
223,"Newest Flagship*Acer Predator Helios Gaming Laptop( Intel 6-Core i7-9750H,16GB DDR4 ,1T SSD+1TB HDD)|15.6 FHD Widescreen IPS display 144Hz Refresh Rate|NVDIA GTX 1660Ti 6GB| Backlit KB | VR-Ready",1499.99,Acer,5,Intel Core i7 9th Gen,2.4,6,640,16,1650,6 GB,15.6,2.1
224,ASUS ROG STRIX G GAMING LAPTOP 17.3 LCD 8GB RAM 512GB SSD GL731GT-RB73 BLACK,1499.99,-1,5,-1,2.4,6,640,12,1650,12,17.3,4.42
225,"ASUS N550JX-DS71T 15.6"" IPS 4th Generation Intel Core i7 4720HQ (2.60 GHz) NVIDIA GeForce GTX 950M 8 GB Memory 1 TB HDD Windows 8.1 64-Bit Laptop",1499.95,ASUS,5,4th Generation Intel Core i7,2.6,4,1000,8,1650,2 GB,15.6,2.2
