name,price,brand,series,model,rating,os,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 1024GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",701.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 2TB HDD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 128GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",565.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 2TB HDD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",535.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 500GB HDD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",547.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 1TB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",565.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 500GB HDD,32 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",572.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 1TB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",387.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 500GB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 500GB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 1024GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",522.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 500GB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 256GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",492.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 2TB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 128GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",467.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 2TB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 1024GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",597.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 500GB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",597.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 1TB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",510.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 500GB HDD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 512GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",485.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 1TB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",443.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 2TB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 500GB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",535.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 1TB HDD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 500GB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",387.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 500GB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",621.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 1TB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",565.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 500GB HDD,32 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 1TB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 512GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 1TB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 256GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",590.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 2TB HDD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",671.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 1TB HDD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",597.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 1TB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 1024GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",757.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 2TB HDD,32 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",510.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 1TB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 512GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",535.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 1TB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",485.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 1TB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 512GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",485.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 500GB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 512GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",639.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 1TB HDD,32 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 512GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",565.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 2TB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 1TB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 512GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 500GB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 1024GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",627.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 2TB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 512GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",510.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 500GB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",436.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 500GB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 1024GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",547.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 500GB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
"2019 Lenovo Thinkpad E590 15.6"" HD Business Laptop (Intel Quad Core i5-8265U, 8GB DDR4 Memory, Samsung 256GB PCIe 3.0(x4) NVMe SSD M.2 SSD), Type-C, HDMI, Ethernet, Webcam, Windows 10 Pro",699.99,Lenovo,Thinkpad,E590,,Windows 10 Pro,Intel Core i5 8th Gen,1.60 GHz,Quad-core Processor,256GB PCIe NVMe M.2 SSD,8 GB,,,"15.6"""
"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Core i3-1005G1 | 8GB RAM 128GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",429.84,HP,,,,Windows 10 Home,Intel Core i3,1.20 GHz,Dual-core Processor,128,8 GB,Intel UHD Graphics,,"15.6"""
"Newest HP 17.3"" HD+ Flagship Home & Business Laptop PC, Intel Quad-Core i5-8265U Processor up to 3.9GHz, 8GB RAM, 128GB SSD, DVD-RW, WIFI, HDMI, Bluetooth, Card Reader, Windows 10",562.99,HP,,HP,,Windows 10 Home,Intel Core i5 8th Gen,8265U (1.60 GHz),Quad-core Processor,128GB SSD,8 GB,Intel UHD Graphics 620,Shared system memory,"17.3"""
"HP Pavilion 15.6"" HD Touch Screen Notebook, 8th Generation Intel Core i5-8250U Processor, 8GB DDR4 RAM, 512GB SSD, Intel HD Graphics 620,HD Webcam, Wifi, Bluetooth, Card Reader, HDMI, Windows 10 Pro",699,HP,Pavilion,15Touch,5,Windows 10 Pro,Intel Core i5 8th Gen,8250U (1.60 GHz),,512GB SSD,8 GB,Intel HD Graphics 620,,"15.6"""
"HP Laptop EliteBook 850 G5 (6NT02UT#ABA) Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-bit","1,047.97",HP,EliteBook,850 G5 (6NT02UT#ABA),,Windows 10 Pro 64-bit,Intel Core i5 8th Gen,8250U (1.60 GHz),Quad-core Processor,256 GB PCIe NVMe M.2 SSD,8 GB,Intel UHD Graphics 620,Shared system memory,"15.6"""
"Refurbished: Apple Laptop MacBook Air MJVG2LL/A Intel Core i5 5th Gen 5250U (1.60 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 6000 13.3"" Mac OS X v10.10 Yosemite (Scratch and Dent)",481.99,Apple,MacBook Air,MJVG2LL/A,5,Mac OS X v10.10 Yosemite,Intel Core i5 5th Gen,5250U (1.60 GHz),Dual-core Processor,256 GB PCIe-based flash storage,8 GB,Intel HD Graphics 6000,Shared system memory,"13.3"""
"HP Laptop EliteBook 735 G5 4HZ62UT#ABA AMD Ryzen 7 1st Gen 2700U (2.20 GHz) 8 GB Memory 256 GB SSD AMD Radeon Vega 10 13.3"" Windows 10 Pro 64-bit",606.47,HP,EliteBook 735 G5,4HZ62UT#ABA,3,Windows 10 Pro 64-bit,AMD Ryzen 7 1st Gen,2700U (2.20 GHz),Quad-core Processor,256 GB PCIe NVMe SSD,8 GB,AMD Radeon Vega 10,Shared system memory,"13.3"""
"HP Laptop Pavilion 13-an0010nr Intel Core i5 8th Gen 8265U (1.60 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Windows 10 Home",649.99,HP,Pavilion,13-an0010nr,,Windows 10 Home,Intel Core i5 8th Gen,8265U (1.60 GHz),Quad-core Processor,256 GB PCIe NVMe M.2 Solid State Drive,8 GB,Intel UHD Graphics 620,Shared system memory,"13.3"""
"Refurbished: Dell Latitude E7240 12.5"" 1366x768 Laptop PC, Intel Core i5-4300U 1.9GHz, 8GB DDR3 RAM, 256GB SSD, Windows 10 Pro",199.99,DELL,Latitude,E7240,4,Windows 10 Pro,Intel Core i5 4th Gen,4300U (1.90 GHz),Dual-core Processor,256 GB,8 GB,Intel HD Graphics,,"12.5"""
"HP 17.3"" HD+ Notebook,8th Gen Intel Quad Core i5-8265U Processor,16GB DDR4 RAM,1TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",717.99,HP,HP17HD+,BY1053DX,,Windows 10 Pro,Intel Core i5 8th Gen,8265U (1.60 GHz),Quad-core Processor,1TB SSD,16 GB,Intel UHD Graphics 620,,"17.3"""
"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 16GB RAM, 1TB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",539.99,Lenovo,IdeaPad,130,,Windows 10 Pro,AMD Dual-Core Processor,A9-9425 (3.10 GHz),Dual-core Processor,1TB SSD,16 GB,AMD Radeon R5 Series,Shared system memory,"15.6"""
"Dell Inspiron 15.6"" Premium Customized Full HD Touch Laptop Intel 8th Gen Quad-Core i5-8250U Processor 16GB RAM 1024GB SSD 500GB HDD DVD HDMI Upgradable to 16GB RAM 1TB SSD 2TB HDD Windows 10 Blue",791.37,DELL,,,4,Windows 10 Home,Intel Core i5,1.60 GHz,Quad-core Processor,"1024 SSD, 500 HDD",16 GB,Intel UHD Graphics 620,,"15.6"""
"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 16GB RAM, 128GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S",379.99,Lenovo,IdeaPad,130,,Windows 10 Home,AMD Dual-Core Processor,A9-9425 (3.10 GHz),Dual-core Processor,128GB SSD,16 GB,AMD Radeon R5 Series,Shared system memory,"15.6"""
"2019 HP Elitebook 840 G5 14"" IPS Full HD FHD (1920x1080) Business Laptop (Intel Quad-Core i5-8250U, 8GB DDR4 RAM, 256GB PCIe NVMe M.2 SSD) Backlit, Type-C Thunderbolt, B&O Audio, HDMI, Windows 10 Pro",899.99,HP,Elitebook,840 G5,,Windows 10 Pro,Intel Core i5 8th Gen,1.60 GHz,Quad-core Processor,256GB M.2 PCIe NVMe SSD,8 GB,Intel UHD Graphics 620,,"14.0"""
"2019 Lenovo ideapad S340 15.6"" HD Premium Home & Business Laptop, Intel Quad Core i5-8265U upto 3.9GHz, 4GB RAM, 500GB HDD, USB-C, WIFI, HDMI, Webcam, Windows 10, Abyss Blue",492.99,Lenovo,,ideapad S340 Home and Business Laptop,,Windows 10 Home,Intel Core i5 8th Gen,8265U (1.60 GHz),Quad-core Processor,500GB HDD,4 GB,Intel UHD Graphics 620,Shared system memory,"15.6"""
"Dell Inspiron 15.6"" TouchScreen Full HD Laptop,8th Gen Intel Core i3-8145U,8GB DDR4,256GB SSD,Intel UHD Graphics 620,Wifi-AC, Bluetooth 4.1,HDMI,USB,Finger Print Reader,Windows 10 Pro",525,DELL,Inspiron,5584,,Windows 10 Pro,Intel Core i3 8th Gen,8145U (2.10 GHz),Dual-core Processor,256GB SSD,8 GB,Intel UHD Graphics 620,,"15.6"""
"HP EliteBook 840 G5 Premium School and Business Laptop (Intel 8th Gen i7-8550U Quad-Core, 32GB RAM, 1TB PCIe SSD, 14"" FHD 1920x1080 Sure View Display, Thunderbolt3, NFC, Fingerprint, Win 10 Pro)","2,049.00",,,,5,Windows 10 Pro,Intel Core i7,1.80 GHz,,1000,32 GB,Integrated Intel UHD Graphics 620,,"14.0"""
"Dell Inspiron 15 5000 Series 15.6"" Customized Business Laptop Intel Core i5-7200U Processor 4GB RAM 500GB HDD Upgradable to 16GB RAM 1TB SSD 2TB HDD Windows 10 Professional Black",571.62,DELL,,,,Windows 10 Pro,Intel Core i5,2.50 GHz,Dual-core Processor,500,4 GB,Intel HD Graphics 620,,"15.6"""
"Lenovo ThinkBook 14s 20RM0004US 14"" Notebook, Laptop  - 512GB SSD, Intel Core i7 8th Gen 4.60 GHz, 16GB Memory, AMD Radeon 540X 2GB GDDR5 Graphics, Windows 10 Pro 64 - Mineral Grey",999.95,Lenovo,ThinkBook 14s-IWL,20RM0004US,5,Windows 10 Pro 64-bit,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,512 GB M.2 PCIe Gen3x2 NVMe SSD,16 GB,AMD Radeon 540X,2 GB,"14.0"""
"Newest HP 14"" HD Touchscreen Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 8GB RAM, 128GB SSD, AMD Radeon Vega 3, WIFI, HDMI, USB-C, GbE LAN, Windows 10",371.99,HP,,HP,,Windows 10 Home,AMD Ryzen 3,3200U (2.60 GHz),Dual-core Processor,128GB SSD,8 GB,AMD Radeon Vega 3,,"14.1"""
"Dell Inspiron 15 5575 Home and Business Laptop (AMD Ryzen 5 2500U 4-Core, 16GB RAM, 256GB  PCIe SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Vega 8, Wifi, Bluetooth, Webcam, 2xUSB 3.1, Win 10 Home)",799,DELL,Inspiron 15 5575,,,Windows 10 Home 64-bit,AMD Ryzen 5 1st Gen,2500U (2.00 GHz),Quad-core Processor,1 TB HDD + 256 GB PCIe SSD,16 GB,AMD Radeon Vega 8,Shared system memory,"15.6"""
"Lenovo Laptop IdeaPad L340 81M0003HUS Intel Core i3 8th Gen 8145U (2.10 GHz) 8 GB Memory 1 TB HDD Intel UHD Graphics 620 17.3"" Windows 10 Home 64-bit",582.97,Lenovo,IdeaPad L340,81M0003HUS,,Windows 10 Home 64-bit,Intel Core i3 8th Gen,8145U (2.10 GHz),Dual-core Processor,1 TB,8 GB,Intel UHD Graphics 620,Shared system memory,"17.3"""
