,name,price,brand,rating,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen,weight
188,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 16GB RAM, 512GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",459.99,Lenovo,4,AMD Dual-Core Processor,3.1,2,512,16,AMD Radeon R5 Series,Shared system memory,15.6,1.12
189,"Lenovo Laptop IdeaPad 320-15ABR 80XS0024US AMD A12-Series A12-9720P (2.70 GHz) 8 GB Memory 1 TB HDD AMD Radeon R7 Series 15.6"" Windows 10 Home 64-Bit",389.98,Lenovo,4,AMD A12-Series,2.7,4,1000,8,AMD Radeon R7 Series,Shared system memory,15.6,2.8
190,"HP Laptop ProBook 470 G5 (2UA28UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 16 GB Memory 256 GB SSD NVIDIA GeForce 930MX 17.3"" Windows 10 Pro 64-Bit",1183.97,HP,4,Intel Core i7 8th Gen,1.8,4,256,16,NVIDIA GeForce 930MX,2 GB,17.3,1.42
191,"Apple Laptop MacBook Air MMGF2LL/A Intel Core i5 5th Gen 1.60 GHz 8 GB LPDDR3 Memory 128 GB PCIe-Based Flash Storage Intel HD Graphics 6000 13.3"" Mac OS X v10.12 Sierra (Early 2015)",849.99,Apple,5,Intel Core i5 5th Gen,1.6,2,128,8,Intel HD Graphics 6000,Shared system memory,13.3,1.3
192,"Apple Laptop MacBook Air MJVM2LL/A 5th Generation Intel Core i5 1.6 GHz 4 GB Memory 128 GB SSD Intel HD Graphics 6000 11.6"" Mac OS X v10.10 Yosemite",699,Apple,5,Intel Core i5,1.6,2,128,4,Intel HD Graphics 6000,Shared system memory,11.6,1.3
193,"HP 17.3"" HD+ Notebook,8th Gen Intel Quad Core i5-8265U Processor,8GB DDR4 RAM,512GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",633.99,HP,-1,Intel Core i5 8th Gen,1.6,4,512,8,Intel UHD Graphics 620,-1,17.3,2.8
194,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 20GB RAM, 1024GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",599,ASUS,4,AMD Ryzen 3,2.6,2,1024,20,AMD Radeon Vega 3,-1,15.6,1.62
195,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 8GB RAM, 256GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",419,ASUS,4,AMD Ryzen 3,2.6,2,256,8,AMD Radeon Vega 3,-1,15.6,2.5
196,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 20GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",479,ASUS,4,AMD Ryzen 3,2.6,2,128,20,AMD Radeon Vega 3,-1,15.6,3.49
197,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 12GB RAM, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",479,ASUS,4,AMD Ryzen 3,2.6,2,512,12,AMD Radeon Vega 3,-1,15.6,1.49
198,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 8GB RAM, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",449,ASUS,4,AMD Ryzen 3,2.6,2,512,8,AMD Radeon Vega 3,-1,15.6,3.35
199,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 12GB RAM, 256GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",449,ASUS,4,AMD Ryzen 3,2.6,2,256,12,AMD Radeon Vega 3,-1,15.6,2.5
200,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 8GB RAM, 1024GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",549,ASUS,4,AMD Ryzen 3,2.6,2,1024,8,AMD Radeon Vega 3,-1,15.6,2.65
201,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 4GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",376.95,ASUS,4,AMD Ryzen 3,2.6,2,128,4,AMD Radeon Vega 3,-1,15.6,2.1
202,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 8GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",402.99,ASUS,4,AMD Ryzen 3,2.6,2,128,8,AMD Radeon Vega 3,-1,15.6,2.23
203,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 20GB RAM, 256GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",499,ASUS,4,AMD Ryzen 3,2.6,2,256,20,AMD Radeon Vega 3,-1,15.6,3.2
204,"HP Elitebook 850 G6 15.6"" Full HD FHD (1920x1080) Business Laptop (Intel Quad-Core i5-8265U, 8GB DDR4 RAM, 256GB PCIe M.2 SSD) Fingerprint, Backlit, Type-C, Thunderbolt 3, HDMI, Windows 10 Pro 64-bit",899.99,HP,-1,Intel Core i5 8th Gen,1.6,4,256,8,Intel UHD Graphics 620,-1,15.6,2.8
205,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 4GB RAM, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",429,ASUS,4,AMD Ryzen 3,2.6,2,512,4,AMD Radeon Vega 3,-1,15.6,2.4
206,"Open Box: ASUS VivoBook  AMD A9-9425 Dual Core Processor (Boost up to 3.7 GHz) with Radeon R5 Graphics, 8 GB DDR4 RAM, 256 GB SSD, 14"" FHD Display Windows 10, F441BA-DS95 Light and Powerful Laptop,",339.99,ASUS,-1,AMD A9-Series,3.1,2,256,8,AMD Radeon R5 Series,Shared system memory,14,2.3
207,"Asus Zenbook Flip 14"" FHD (1920x1080) Touch 2-in-1 Business Laptop (Intel Quad Core i7-8565U, 16GB RAM, 512GB PCIe M.2 SSD) Backlit, Fingerprint, Type-C, Bluetooth 5.0, Windows 10",999.99,ASUS,-1,Intel Core i7 8th Gen,1.8,4,512,16,Intel UHD Graphics 620,-1,14,1.21
208,"Microsoft - Surface Pro 6 - 12.3"" Touch Screen - Intel Core i5 8250U (1.60 GHz) - 8 GB Memory - 256 GB SSD - Windows 10 Home 64-bit - With Keyboard - Black",795,Microsoft,5,Intel Core i5 8th Gen,1.6,4,256,8,Intel UHD Graphics 620,Shared system memory,12.3,1.2
209,"ASUS VivoBook S  Intel Core i5-8250U Processor, 8 GB DDR4 RAM, 256 GB SSD, 15.6"" FHD WideView Display, ASUS NanoEdge Bezel, Metal Cover Ultra-Thin and Portable Laptop, S510UA-DS51",629.95,ASUS,4,Intel Core i5 8th Gen,1.6,4,256,8,Intel UHD Graphics 620,Shared system memory,15.6,2.2
210,"Refurbished: Acer Grade A Laptop Aspire 3 A315-41-R98U AMD Ryzen 5 1st Gen 2500U (2.00 GHz) 8 GB Memory 256 GB SSD AMD Radeon Vega 8 15.6"" Windows 10 Home 64-bit",414.99,Acer,-1,AMD Ryzen 5 1st Gen,2,4,256,8,AMD Radeon Vega 8,Shared system memory,15.6,2.4
211,"Refurbished: Acer Grade A Laptop Aspire 5 A515-51-58HD Intel Core i5 8th Gen 8250U (1.60 GHz) 4 GB Memory 1 TB HDD Intel UHD Graphics 620 15.6""  Windows 10 Home 64-Bit (Manufacturer Recertified)",349.99,Acer,-1,Intel Core i5 8th Gen,1.6,4,1000,4,Intel UHD Graphics 620,Shared system memory,15.6,2.9
212,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 8GB RAM, 512GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",409,Lenovo,1,AMD Dual-Core Processor,3.1,2,512,8,AMD Radeon R5 Series,Shared system memory,15.6,2.1
213,"Dell Inspiron 15.6"" TouchScreen HD Laptop,8th Gen Intel Core i5-8265U,8GB DDR4,512GB SSD,Intel UHD Graphics 620,Wifi-AC, Bluetooth 4.1,HDMI,USB, Windows 10 Pro",599,DELL,-1,Intel Core i5 8th Gen,1.6,4,512,8,Intel UHD Graphics 620,-1,15.6,2.2
214,"ASUS ZenBook 13 8th Gen Intel Whiskey Lake Core i5-8265U Processor, Nvidia MX150, 8GB LPDDR3, 256GB SSD, Backlit KB, Fingerprint, Windows 10 - UX331FN-DH51T, Slate Grey  Ultra-Slim Laptop 13.3”",876.99,ASUS,3,Intel Core i5 8th Gen,1.6,4,256,8,NVIDIA GeForce MX150,2 GB,13.3,1.05
215,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 4GB RAM, 1024GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",529,ASUS,4,AMD Ryzen 3,2.6,2,1024,4,AMD Radeon Vega 3,-1,15.6,1.4
216,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 4GB RAM, 256GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",399,ASUS,4,AMD Ryzen 3,2.6,2,256,4,AMD Radeon Vega 3,-1,15.6,2.8
217,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 12GB RAM, 1024GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",579,ASUS,4,AMD Ryzen 3,2.6,2,1024,12,AMD Radeon Vega 3,-1,15.6,1.63
218,"Open Box: HP Laptop ProBook 430 G6 5VP50UT#ABA Intel Core i5 8th Gen 8265U (1.60 GHz) 4 GB Memory 128 GB SSD Intel UHD Graphics 620 13.3"" Windows 10 Home 64-bit",365,HP,-1,Intel Core i5 8th Gen,1.6,4,128,4,Intel UHD Graphics 620,Shared system memory,13.3,1.6
219,"Lenovo Flex 5 81CA001WUS Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 15.6"" Touchscreen 1920 x 1080 Convertible 2-in-1 Laptop Windows 10 Home 64-bit - OEM",549.99,Lenovo,4,Intel Core i5 8th Gen,1.6,4,512,8,Intel UHD Graphics 620,Shared system memory,15.6,1.62
220,"Refurbished: Acer Laptop Spin 3 SP314-53N-77AJ Intel Core i7 8th Gen 8565U (1.80 GHz) 16 GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Home 64-bit",599.99,Acer,-1,Intel Core i7 8th Gen,1.8,4,512,16,Intel UHD Graphics 620,Shared system memory,14,2.2
221,"Newest ASUS VivoBook 15.6"" FHD Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 8GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",399,ASUS,4,AMD Ryzen 3,2.6,2,128,8,AMD Radeon Vega 3,-1,15.6,1.74
222,"HP Laptop EliteBook 850 G5 (3RS09UT#ABA) Intel Core i7 8th Gen 8650U (1.90 GHz) 8 GB Memory 256 GB M.2 SATA SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-Bit",1587.97,HP,4,Intel Core i7 8th Gen,1.9,4,256,8,Intel UHD Graphics 620,Shared system memory,15.6,1.2
223,"Open Box: MSI Laptop Prestige 14 A10SC-020 Intel Core i5 10th Gen 10210U (1.60 GHz) 16 GB Memory 512 GB NVMe SSD NVIDIA GeForce GTX 1650 Max-Q 14.0"" Windows 10 Pro 64-bit",1020,MSI,-1,Intel Core i5 10th Gen,1.6,4,512,16,NVIDIA GeForce GTX 1650 Max-Q,4 GB,14,2.1
224,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 24GB RAM 256GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",646.61,HP,-1,Intel Core i5,1,4,256,24,Intel UHD Graphics,-1,15.6,4.42
225,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 16GB RAM 128GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",563.38,HP,-1,Intel Core i5,1,4,128,16,Intel UHD Graphics,-1,15.6,2.2
226,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 8GB RAM 512GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",549.88,HP,-1,Intel Core i5,1,4,512,8,Intel UHD Graphics,-1,15.6,2.3
227,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 12GB RAM 128GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",537.77,HP,-1,Intel Core i5,1,4,128,12,Intel UHD Graphics,-1,15.6,2
228,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 16GB RAM 1024GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",691.42,HP,-1,Intel Core i5,1,4,1024,16,Intel UHD Graphics,-1,15.6,2.69
229,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 32GB RAM 256GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",710.63,HP,-1,Intel Core i5,1,4,256,32,Intel UHD Graphics,-1,15.6,1.9
230,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 16GB RAM 256GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",582.59,HP,-1,Intel Core i5,1,4,256,16,Intel UHD Graphics,-1,15.6,2.37
231,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 24GB RAM 512GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",678.62,HP,-1,Intel Core i5,1,4,512,24,Intel UHD Graphics,-1,15.6,2.1
232,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 16GB RAM 128GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",563.38,HP,-1,Intel Core i5,1,4,128,16,Intel UHD Graphics,-1,15.6,3.2
233,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Quad-Core i5-1035G1  | 32GB RAM 512GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",742.64,HP,-1,Intel Core i5,1,4,512,32,Intel UHD Graphics,-1,15.6,1.6
